,ID,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,mobile,work_phone,phone,email,occupation_type,family_members,status,age,working_yr
15785,5113614,F,N,Y,0,283500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Private service staff,2.0,0.0,48,6
15786,5113623,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,1,0,0,0,Security staff,1.0,0.0,53,0
15787,5113627,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,34,2
15788,5113628,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,34,2
15789,5113629,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,34,2
15790,5113630,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,34,2
15791,5113631,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,34,2
15792,5113636,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,1,0,0,0,,2.0,0.0,53,-1001
15793,5113637,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,1,0,0,0,,2.0,0.0,53,-1001
15794,5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,1,0,0,0,,2.0,0.0,53,-1001
15795,5113642,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,63,-1001
15796,5113646,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,33,0
15797,5113650,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,1,Managers,2.0,0.0,33,0
15798,5113653,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,,2.0,0.0,65,-1001
15799,5113654,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,,2.0,0.0,65,-1001
15800,5113655,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,,2.0,0.0,65,-1001
15801,5113681,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,45,3
15802,5113685,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,2.0,1.0,33,12
15803,5113686,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,2.0,0.0,33,12
15804,5113691,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,2.0,0.0,33,12
15805,5113700,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,35,1
15806,5113704,F,N,Y,2,135000.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,Core staff,4.0,0.0,39,1
15807,5113705,F,N,Y,2,135000.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,Core staff,4.0,1.0,39,1
15808,5113709,M,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,49,13
15809,5113710,M,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,49,13
15810,5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,1,Laborers,3.0,0.0,46,1
15811,5113712,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,1,Laborers,3.0,0.0,46,1
15812,5113722,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Laborers,2.0,0.0,53,5
15813,5113723,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Laborers,2.0,0.0,53,5
15814,5113727,F,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,4.0,0.0,42,9
15815,5113730,F,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,4.0,0.0,42,9
15816,5113731,F,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,4.0,0.0,42,9
15817,5113732,F,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,4.0,0.0,42,9
15818,5113736,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,1,Sales staff,2.0,0.0,24,2
15819,5113737,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,0,1,Sales staff,2.0,0.0,24,2
15820,5113739,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,3.0,0.0,28,8
15821,5113743,F,N,Y,1,94500.0,Working,Higher education,Separated,House / apartment,1,0,1,1,Laborers,2.0,0.0,39,4
15822,5113744,F,N,Y,1,94500.0,Working,Higher education,Separated,House / apartment,1,0,1,1,Laborers,2.0,0.0,39,4
15823,5113745,F,N,Y,1,94500.0,Working,Higher education,Separated,House / apartment,1,0,1,1,Laborers,2.0,0.0,39,4
15824,5113746,F,N,Y,1,94500.0,Working,Higher education,Separated,House / apartment,1,0,1,1,Laborers,2.0,0.0,39,4
15825,5113748,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,3.0,0.0,39,5
15826,5113749,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,3.0,0.0,39,5
15827,5113754,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,1,0,1,1,Laborers,2.0,0.0,53,18
15828,5113758,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,3.0,1.0,29,5
15829,5113761,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,,3.0,0.0,30,3
15830,5113768,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,,3.0,0.0,41,0
15831,5113769,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,,3.0,0.0,41,0
15832,5113771,F,N,Y,1,405000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,3.0,0.0,46,-1001
15833,5113774,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
15834,5113775,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
15835,5113776,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15836,5113777,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15837,5113778,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15838,5113779,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15839,5113780,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15840,5113781,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15841,5113782,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0.0,37,5
15842,5113783,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0.0,50,5
15843,5113784,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0.0,50,5
15844,5113785,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0.0,50,5
15845,5113791,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0.0,50,5
15846,5113815,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,1,0,High skill tech staff,2.0,0.0,45,7
15847,5113816,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,1,0,High skill tech staff,2.0,0.0,45,7
15848,5113817,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,1,0,High skill tech staff,2.0,0.0,45,7
15849,5113818,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,House / apartment,1,0,1,0,High skill tech staff,2.0,0.0,45,7
15850,5113824,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,Core staff,2.0,0.0,55,0
15851,5113825,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,Core staff,2.0,0.0,55,0
15852,5113826,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,Core staff,2.0,0.0,55,0
15853,5113829,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,Core staff,2.0,0.0,55,0
15854,5113830,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,Core staff,2.0,0.0,55,0
15855,5113831,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,Core staff,2.0,0.0,55,0
15856,5113834,M,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Drivers,2.0,0.0,23,4
15857,5113836,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,2.0,0.0,24,2
15858,5113840,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,2.0,0.0,24,2
15859,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,2.0,0.0,24,2
15860,5113842,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,Core staff,2.0,0.0,24,2
15861,5113844,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,60,-1001
15862,5113845,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,60,-1001
15863,5113855,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,1.0,0.0,41,22
15864,5113856,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,1.0,0.0,41,22
15865,5113857,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,1.0,0.0,41,22
15866,5113868,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,44,2
15867,5113869,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,44,2
15868,5113870,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,44,2
15869,5113871,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,44,2
15870,5113873,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,44,2
15871,5113874,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,44,2
15872,5113875,M,N,N,0,382500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Sales staff,2.0,0.0,44,8
15873,5113880,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,4.0,0.0,37,14
15874,5113881,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,4.0,0.0,37,14
15875,5113884,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,4.0,0.0,37,14
15876,5113885,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,4.0,0.0,37,14
15877,5113888,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Security staff,2.0,0.0,52,11
15878,5113893,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Security staff,2.0,0.0,52,11
15879,5113895,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Security staff,2.0,0.0,52,11
15880,5113896,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Security staff,2.0,0.0,52,11
15881,5113897,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Security staff,2.0,0.0,52,11
15882,5113899,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15883,5113900,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15884,5113903,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15885,5113904,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15886,5113905,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15887,5113906,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15888,5113907,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15889,5113910,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15890,5113911,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,52,13
15891,5113915,F,N,N,0,450000.0,Working,Higher education,Married,With parents,1,1,1,0,,2.0,0.0,55,5
15892,5113916,F,N,N,0,450000.0,Working,Higher education,Married,With parents,1,1,1,0,,2.0,0.0,55,5
15893,5113917,F,N,N,0,450000.0,Working,Higher education,Married,With parents,1,1,1,0,,2.0,0.0,55,5
15894,5113918,F,N,N,0,450000.0,Working,Higher education,Married,With parents,1,1,1,0,,2.0,0.0,55,5
15895,5113921,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,,1.0,0.0,64,-1001
15896,5113929,M,N,N,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,1,1,1,,1.0,0.0,43,11
15897,5113931,M,N,N,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,1,1,1,,1.0,0.0,43,11
15898,5113933,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,1,0,,1.0,1.0,63,-1001
15899,5113936,F,Y,N,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,47,23
15900,5113937,F,Y,N,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,47,23
15901,5113938,F,Y,N,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,47,23
15902,5113942,F,Y,N,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,47,23
15903,5113946,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4.0,0.0,35,0
15904,5113947,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4.0,0.0,35,0
15905,5113952,M,Y,N,2,153000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,4.0,0.0,37,5
15906,5113953,M,Y,N,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,Managers,1.0,0.0,35,4
15907,5113954,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,0,Core staff,2.0,0.0,46,8
15908,5113955,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,0,Core staff,2.0,0.0,46,8
15909,5113956,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,0,Core staff,2.0,0.0,46,8
15910,5113958,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,0,Core staff,2.0,0.0,46,8
15911,5113959,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1.0,0.0,37,3
15912,5113960,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,1.0,0.0,37,3
15913,5113969,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3.0,0.0,45,10
15914,5113970,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3.0,0.0,45,10
15915,5113972,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3.0,0.0,45,10
15916,5113974,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3.0,0.0,45,10
15917,5113975,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3.0,0.0,45,10
15918,5113976,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15919,5113977,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15920,5113978,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15921,5113979,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15922,5113980,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15923,5113981,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15924,5113984,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Laborers,2.0,0.0,32,2
15925,5113987,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,53,18
15926,5113988,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,53,18
15927,5113989,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,53,18
15928,5113990,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,53,18
15929,5113992,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15930,5113993,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15931,5113994,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15932,5113995,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15933,5113996,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15934,5113997,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15935,5113998,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15936,5114000,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15937,5114001,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15938,5114002,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15939,5114003,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15940,5114004,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15941,5114005,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15942,5114006,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15943,5114007,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15944,5114008,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15945,5114010,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,36,7
15946,5114014,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,1.0,0.0,22,2
15947,5114018,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,26,2
15948,5114020,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,26,2
15949,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15950,5114033,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15951,5114034,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15952,5114045,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15953,5114046,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15954,5114047,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15955,5114049,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15956,5114050,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,40,15
15957,5114056,F,N,N,0,112500.0,Working,Higher education,Separated,House / apartment,1,1,0,0,Sales staff,1.0,0.0,47,6
15958,5114057,F,N,N,0,112500.0,Working,Higher education,Separated,House / apartment,1,1,0,0,Sales staff,1.0,0.0,47,6
15959,5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,1,0,,3.0,0.0,49,10
15960,5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,1,0,,3.0,0.0,49,10
15961,5114062,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,1,0,,3.0,0.0,49,10
15962,5114063,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,1,0,,3.0,0.0,49,10
15963,5114064,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,39,0
15964,5114065,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,39,0
15965,5114067,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,39,0
15966,5114068,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,39,0
15967,5114069,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,39,0
15968,5114070,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,39,0
15969,5114082,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,3.0,0.0,44,5
15970,5114083,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,3.0,0.0,44,5
15971,5114085,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,3.0,0.0,44,5
15972,5114088,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,3.0,0.0,44,5
15973,5114089,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,3.0,0.0,44,5
15974,5114092,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15975,5114094,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15976,5114098,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15977,5114099,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15978,5114100,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15979,5114101,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15980,5114102,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,1,0,Laborers,2.0,0.0,36,1
15981,5114104,M,N,N,0,135000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,,2.0,0.0,65,-1001
15982,5114106,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,0.0,42,10
15983,5114108,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,0.0,42,10
15984,5114109,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2.0,0.0,42,10
15985,5114117,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,65,-1001
15986,5114124,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,3.0,0.0,31,2
15987,5114125,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,3.0,0.0,31,2
15988,5114128,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,3.0,0.0,31,2
15989,5114145,F,Y,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,56,-1001
15990,5114146,F,Y,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,56,-1001
15991,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,1,1,0,1,,3.0,0.0,25,0
15992,5114167,M,N,N,2,112500.0,Working,Higher education,Married,With parents,1,1,1,0,Laborers,4.0,0.0,39,3
15993,5114172,M,Y,N,1,171000.0,Working,Higher education,Married,With parents,1,0,0,0,,3.0,0.0,42,4
